N,P,K,temperature,humidity,ph,rainfall,label,NPK_total,N_P_ratio,N_K_ratio,P_K_ratio,moisture_index,ph_level,rainfall_level,season,fertilizer,label_encoded
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,banana,221,1.2133333171555558,1.6545454244628106,1.3636363388429757,2092.035266568836,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,banana,222,1.1204819142110614,2.021739086483933,1.8043477868620048,2453.5666041263776,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
92,85,51,29.22118628,81.08183635,5.740764682000001,108.8616474,banana,228,1.0823529284429068,1.8039215332564407,1.666666633986929,2369.3074439078255,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,banana,238,1.2999999837500003,1.9259258902606318,1.48148145404664,2203.4175819677303,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana,226,1.4305555356867288,2.019607803537102,1.4117646782006927,2137.498907581401,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
92,75,45,29.01207743,77.95192527,5.674403358999999,90.43495443,banana,212,1.2266666503111114,2.0444443990123466,1.6666666296296306,2261.547291750814,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,banana,227,1.0941176341868515,1.8979591449396094,1.7346938421491054,2217.477339781195,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998,banana,259,1.3793103289734445,2.3076922633136103,1.6730768909023677,2135.360271608422,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,banana,226,1.499999979166667,2.3478260359168255,1.5652173572778836,2138.2953106435266,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana,247,1.193181804622934,1.9444444084362147,1.6296295994513037,2179.3515482510707,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,banana,227,1.2405063134113126,1.959999960800001,1.5799999684000008,2140.652397913906,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,banana,254,1.2613636220299589,2.018181781487604,1.5999999709090915,2307.238816479344,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
97,74,45,26.47522633,78.51833782,5.677719902000001,113.1161095,banana,216,1.3108107930971515,2.1555555076543222,1.6444444079012355,2078.790764839899,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,banana,225,1.158536571237359,1.9791666254340288,1.7083332977430563,2282.3158883075057,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
89,91,55,25.08347445,80.26173100000003,6.275572297999999,94.32961456,banana,235,0.9780219672744839,1.6181817887603311,1.6545454244628106,2013.2430788512736,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
89,85,55,26.671983500000003,76.48541655,6.275384607,91.73358569,banana,229,1.0470588112110728,1.6181817887603311,1.5454545173553724,2040.017768212227,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
118,88,51,25.44926208,79.49221962,6.201911642000001,100.6619171,banana,257,1.3409090756714879,2.313725444828913,1.725490162245291,2023.018330430298,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
101,92,45,28.22776705,80.64303840000002,5.758054257,98.00403016,banana,238,1.0978260750236297,2.2444443945679025,2.0444443990123466,2276.3729021594054,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,banana,238,1.076086944825142,2.106382933906746,1.9574467668628348,2179.4231323041267,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,banana,205,1.0649350511047397,1.7826086568998118,1.6739130070888477,2379.125920732221,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
90,86,55,27.96236771,84.15403614,5.644486582000001,97.55986676,banana,231,1.046511615738237,1.6363636066115708,1.563636335206612,2353.146102827309,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,banana,235,1.0795454422778927,1.8269230417899416,1.6923076597633142,2209.4734329838293,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,banana,223,1.424657514730719,2.260869516068054,1.5869564872400765,2334.675687330195,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,banana,227,1.3972602548320514,1.961538423816569,1.403846126849113,2326.847740070325,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana,226,1.351351333089847,1.9230768860946754,1.4230768957100597,2073.9483621950194,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana,231,1.0561797634137104,1.9583332925347232,1.8541666280381954,2413.7615414543016,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana,215,1.414285694081633,2.15217386625709,1.5217390973534979,2207.334162376045,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,banana,247,1.2873563070418816,2.3333332847222232,1.8124999622395843,2104.9769155519216,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana,244,1.4268292508923262,2.5999999422222237,1.8222221817283961,2005.5854416948473,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,banana,233,1.1162790567874528,1.8823529042675902,1.6862744767397162,2302.6075615199525,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana,243,1.3294117490657442,2.5111110553086435,1.8888888469135814,2141.9867785960396,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana,244,1.1290322459243844,2.282608646030247,2.021739086483933,1969.8673978086133,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
85,89,51,29.21144871,84.70189923,6.1581644220000005,108.5501443,banana,225,0.9550561690443128,1.666666633986929,1.7450980049980784,2474.2651849967333,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457,banana,249,1.148936157990041,2.2978722915346323,1.9999999574468095,2313.110685584035,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana,225,1.13580245511355,1.7692307352071013,1.557692277736687,2143.6036064717196,slightly_acidic,moderate,Summer,NPK 10:10:10 + Urea,1
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana,235,1.5492957528268205,2.0370369993141297,1.314814790466393,2357.073273556866,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,banana,212,1.0933333187555558,1.4909090638016536,1.3636363388429757,2146.304331459928,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
117,81,53,29.50704598,78.20585613,5.507641777999999,98.12565829,banana,251,1.4444444266117973,2.2075471281594883,1.5283018579565688,2307.623792733175,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + Urea,1
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,mango,69,0.04999999875000003,0.07407407133058995,1.481481426611799,1413.9935097855814,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango,94,1.6249999322916695,1.2580644755463073,0.7741935234131121,1803.0084551450755,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
21,26,27,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango,74,0.8076922766272201,0.7777777489711944,0.9629629272976693,1287.3823040613072,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
25,22,25,33.56150184,45.53556603,5.977413802999999,95.70525913,mango,72,1.136363584710746,0.9999999600000016,0.8799999648000014,1528.2419831012865,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,mango,53,0.0,0.0,0.6562499794921882,1947.8428090059203,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
20,19,35,34.17719782,50.62161586,6.113935087000001,98.00687989,mango,74,1.0526315235457093,0.5714285551020413,0.5428571273469392,1730.1049792152696,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango,74,0.9047618616780065,0.558823512975779,0.61764704065744,1596.6108749364112,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango,66,1.0588234671280312,0.5806451425598341,0.5483870790842877,1433.686397731966,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango,80,0.3055555470679015,0.33333332323232356,1.0909090578512408,1879.6837531203355,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango,88,1.0714285331632667,0.9999999666666678,0.9333333022222232,1663.2138026129737,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,mango,64,0.9473683711911383,0.6666666419753096,0.7037036776406045,1452.8746113235763,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango,73,0.999999956521741,0.8518518203017844,0.8518518203017844,1785.7641166177348,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango,101,1.2333332922222235,1.0882352621107276,0.8823529152249143,1477.0719537637026,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
11,27,30,27.69637763,48.56224879999999,6.39474303,89.85646496,mango,68,0.4074073923182447,0.36666665444444485,0.899999970000001,1344.998381326814,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango,62,0.6315789141274255,0.38709676170655605,0.6129032060353804,1435.2687504822807,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango,64,0.10714285331632667,0.09090908815427007,0.8484848227731873,1483.0980827951373,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango,107,0.9736841849030479,1.1562499638671888,1.1874999628906262,1450.5035250010176,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
26,37,30,35.39986338,49.45962621,6.166173833999999,97.41054011,mango,93,0.7027026837107383,0.8666666377777787,1.2333332922222235,1750.8640106598673,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango,62,0.7777777345679036,0.4666666511111116,0.5999999800000007,1554.1013617619533,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango,91,2.4999998437500097,1.1428571102040825,0.4571428440816331,1850.5080695974857,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango,49,0.1999999900000005,0.15999999360000025,0.7999999680000013,1387.0493501495018,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango,94,1.4399999424000023,1.0909090578512408,0.7575757346189171,1492.3881485573427,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango,78,1.7647057785467188,0.9677419042663902,0.5483870790842877,1700.6482802685036,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,mango,93,0.7567567363038721,0.9999999642857155,1.3214285242346955,1623.5942449692957,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango,83,2.5333331644444557,1.2666666244444458,0.4999999833333339,1392.135014135197,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango,79,0.3243243155588023,0.3999999866666671,1.2333332922222235,1474.407450198427,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,mango,88,1.9999998947368476,1.2258064120707608,0.6129032060353804,1705.2530195159286,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango,70,0.2424242350780535,0.27586205945303244,1.1379309952437588,1483.6340968862346,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango,70,0.5555555349794246,0.5357142665816333,0.96428567984694,1559.3326445596072,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango,75,2.1249998671875083,1.359999945600002,0.639999974400001,1532.4826072883855,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango,78,0.3055555470679015,0.3548386982310097,1.1612902851196683,1445.7208512303162,slightly_acidic,moderate,Summer,NPK 10:10:10 + FYM,12
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,mango,96,1.1379309952437588,0.9705882067474058,0.8529411513840839,1545.8899298732008,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango,69,0.38709676170655605,0.4615384437869829,1.1923076464497058,1858.8850828209736,acidic,moderate,Summer,NPK 10:10:10 + FYM,12
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,74,0.35294116608996573,0.4285714132653067,1.214285670918369,1502.0091285472763,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango,52,0.3124999804687512,0.1612903173777317,0.5161290156087414,1751.1627435708392,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango,60,0.033333332222222255,0.034482757431629055,1.0344827229488716,1456.216162882422,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
16,35,31,32.27652024,50.19368841,5.316875978000001,95.99487068,mango,82,0.4571428440816331,0.5161290156087414,1.1290322216441218,1620.0775998856186,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango,79,1.944444336419759,1.3461537943787,0.6923076656804744,1626.902950742001,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango,70,0.09999999750000006,0.15384614792899431,1.5384614792899431,1339.6632533978188,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango,72,0.3103448168846615,0.2647058745674743,0.8529411513840839,1348.389612393783,slightly_acidic,moderate,Summer,NPK 10:10:10 + FYM,12
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,mango,73,0.05263157756232691,0.060606058769513374,1.1515151166207542,1724.0501662856677,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango,90,0.8124999746093758,0.8124999746093758,0.9999999687500011,1543.560523667073,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango,103,0.8947368185595574,1.0967741581685755,1.2258064120707608,1612.5570398694288,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,mango,70,0.15624999511718765,0.15151514692378343,0.969696940312214,1699.888831586831,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
31,29,26,28.22373428,47.40519056,5.024124683999999,97.76832322,mango,86,1.0689654803805007,1.1923076464497058,1.1153845724852087,1337.9515018582044,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango,103,0.9999999705882362,0.9714285436734702,0.9714285436734702,1286.4778794887638,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango,87,1.8947367423822765,1.1249999648437512,0.5937499814453131,1374.5691997558063,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango,50,0.4117646816609011,0.26923075887574005,0.6538461286982258,1701.2120194177803,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango,80,2.5333331644444557,1.407407355281209,0.5555555349794246,1636.8248269621681,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,mango,49,0.26315788088642733,0.19999999200000032,0.7599999696000012,1488.9791859620454,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango,99,1.027777749228396,1.4230768683431974,1.3846153313609488,1730.6073783566183,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango,84,0.677419332986473,0.6562499794921882,0.9687499697265636,1819.7824793443492,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
37,36,27,27.552973600000005,47.90859131,5.910634533,90.40332704,mango,100,1.027777749228396,1.370370319615914,1.3333332839506191,1320.0241515776197,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
23,23,30,32.82141065,47.45553843,4.755273631000001,90.89173106,mango,76,0.999999956521741,0.7666666411111119,0.7666666411111119,1557.5577144278861,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango,88,1.3846153313609488,1.3846153313609488,0.9999999615384629,1541.3723316853018,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,mango,92,0.7272727052341605,0.6857142661224496,0.9428571159183682,1604.318584825565,acidic,moderate,Summer,NPK 10:10:10 + FYM,12
26,18,30,32.06097197,51.08494181,6.336234623999999,96.59816497,mango,74,1.4444443641975353,0.8666666377777787,0.5999999800000007,1637.8328874594908,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,mango,65,1.2941175709342605,0.8461538136094686,0.6538461286982258,1369.44155279087,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,mango,77,0.32352940224913523,0.34374998925781286,1.0624999667968762,1439.9532358148535,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
29,35,28,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,mango,92,0.8285714048979599,1.035714248724491,1.2499999553571444,1517.6795374618378,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango,76,0.7857142576530622,0.8461538136094686,1.0769230355029602,1256.80253650724,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango,79,0.9583332934027794,0.7187499775390632,0.7499999765625008,1298.3526062793494,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango,70,0.028571427755102068,0.02941176384083048,1.0294117344290667,1437.9258112825516,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango,60,0.08333332986111125,0.05882352768166096,0.7058823321799315,1583.6131189859434,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,mango,101,1.0540540255661075,1.5599999376000024,1.4799999408000024,1520.2404833752864,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
15,36,27,27.78912455,53.96886679,5.6437102160000014,91.01152997,mango,78,0.41666665509259293,0.5555555349794246,1.3333332839506191,1499.7475610496688,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
3,18,31,31.65333432,48.20662669,6.392313972999999,91.09745581,mango,52,0.1666666574074079,0.09677419042663901,0.5806451425598341,1525.900471058005,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,mango,78,0.21052631024930765,0.24999999218750027,1.1874999628906262,1390.5031494733412,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
33,31,34,31.32995611,50.22287593,5.421265282999999,89.78216168,mango,98,1.0645160946930292,0.9705882067474058,0.9117646790657448,1573.4804986048755,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,mango,75,0.48275860404280674,0.4374999863281255,0.9062499716796885,1745.1253187111008,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango,64,0.8999999550000022,0.6923076656804744,0.7692307396449716,1646.1478281098503,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango,62,0.4285714081632663,0.2812499912109378,0.6562499794921882,1728.376517071335,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango,77,0.6666666444444451,0.7407407133058995,1.1111110699588491,1434.8446794948825,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango,72,0.2368420990304711,0.35999998560000057,1.5199999392000023,1741.052065674214,acidic,moderate,Summer,NPK 10:10:10 + FYM,12
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango,84,1.0833332881944462,0.7647058598615925,0.7058823321799315,1633.579981315103,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango,96,0.8611110871913588,1.0689654803805007,1.241379267538646,1789.205812220892,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango,67,0.7777777345679036,0.39999998857142893,0.5142856995918372,1461.9424703783468,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
40,16,35,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango,91,2.4999998437500097,1.1428571102040825,0.4571428440816331,1563.5660228929487,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango,89,1.0370369986282593,0.8235293875432533,0.7941176237024229,1645.351510993979,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango,47,0.0,0.0,0.5666666477777784,1701.8071215029656,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,mango,59,0.034482757431629055,0.034482757431629055,0.9999999655172426,1347.4448896054046,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,mango,69,0.05555555401234573,0.06451612695109267,1.1612902851196683,1543.8627738847936,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango,65,0.44444442798353967,0.4615384437869829,1.0384614985207115,1325.692208462329,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango,70,0.24999999107142887,0.19999999428571447,0.7999999771428579,1404.4941248065284,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,mango,62,0.0,0.0,1.3846153313609488,1749.4678269658123,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango,92,0.7428571216326537,0.8387096503642048,1.1290322216441218,1774.648782041437,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango,78,1.2857142244897988,0.899999970000001,0.6999999766666675,1857.6396795244455,acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
22,38,31,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango,91,0.578947353185596,0.7096773964620194,1.2258064120707608,1673.173820245327,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
22,18,31,30.764551500000003,47.93791463,5.956027059,90.38503469,mango,71,1.2222221543209915,0.7096773964620194,0.5806451425598341,1474.7884434372386,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
28,23,28,30.01821337,50.09831810000001,5.676032581,96.08745082,mango,79,1.2173912514177716,0.9999999642857155,0.8214285420918378,1503.8620022039333,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango,65,0.22580644432882438,0.2592592496570648,1.1481481056241443,1491.0299480864412,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
29,34,26,33.88004781,54.39416048,6.2739536760000005,89.29147581,mango,89,0.8529411513840839,1.1153845724852087,1.3076922573964516,1842.8767576472126,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,12
